image_key,exercise_name_ko,english_name,source_zip_path,intended_asset_path,restored_asset_path,bytes,width,height,match_method
wall_sit,월싯,월싯,assets/exercise_images/local_downloads/01_recent_21_exercises/01_∞¢ö∞ï»_wall_sit.png,exercise_images/local_downloads/01_recent_21_exercises/01_월싯_wall_sit.png,exercise_images/local_downloads/wall_sit.png,148250,330,330,slug
reverse_nordic_curl,리버스 노르딕 컬,리버스노르딕컬,assets/exercise_images/local_downloads/01_recent_21_exercises/02_δª¼δ▓ä∞èñ_δà╕δÑ┤δöò_∞╗¼_reverse_nordic_curl.png,exercise_images/local_downloads/01_recent_21_exercises/02_리버스_노르딕_컬_reverse_nordic_curl.png,exercise_images/local_downloads/reverse_nordic_curl.png,122988,330,330,slug
hanging_leg_raise,행잉 레그 레이즈,행잉레그레이즈,assets/exercise_images/local_downloads/01_recent_21_exercises/03_φûë∞₧ë_δáêΩ╖╕_δáê∞¥┤∞ªê_hanging_leg_raise.png,exercise_images/local_downloads/01_recent_21_exercises/03_행잉_레그_레이즈_hanging_leg_raise.png,exercise_images/local_downloads/hanging_leg_raise.png,133141,330,330,slug
hollow_body_hold,할로우 바디 홀드,할로우바디홀드,assets/exercise_images/local_downloads/01_recent_21_exercises/04_φòáδí£∞Ü░_δ░öδöö_φÖÇδô£_hollow_body_hold.png,exercise_images/local_downloads/01_recent_21_exercises/04_할로우_바디_홀드_hollow_body_hold.png,exercise_images/local_downloads/hollow_body_hold.png,127841,330,330,slug
bird_dog,버드독,버드독,assets/exercise_images/local_downloads/01_recent_21_exercises/05_δ▓äδô£δÅà_bird_dog.png,exercise_images/local_downloads/01_recent_21_exercises/05_버드독_bird_dog.png,exercise_images/local_downloads/bird_dog.png,102892,330,330,slug
mountain_climber,마운틴 클라이머,마운틴클라이머,assets/exercise_images/local_downloads/01_recent_21_exercises/06_δºê∞Ü┤φï┤_φü┤δ¥╝∞¥┤δ¿╕_mountain_climber.png,exercise_images/local_downloads/01_recent_21_exercises/06_마운틴_클라이머_mountain_climber.png,exercise_images/local_downloads/mountain_climber.png,107437,330,330,slug
kettlebell_swing,케틀벨 스윙,케틀벨스윙,assets/exercise_images/local_downloads/01_recent_21_exercises/07_∞╝ÇφïÇδ▓¿_∞èñ∞£Ö_kettlebell_swing.png,exercise_images/local_downloads/01_recent_21_exercises/07_케틀벨_스윙_kettlebell_swing.png,exercise_images/local_downloads/kettlebell_swing.png,132877,330,330,slug
half_kneeling_one_arm_press,하프 닐링 원암 프레스,하프닐링원암프레스,assets/exercise_images/local_downloads/01_recent_21_exercises/08_φòÿφöä_δïÉδºü_∞¢É∞òö_φöäδáê∞èñ_half_kneeling_one_arm_press.png,exercise_images/local_downloads/01_recent_21_exercises/08_하프_닐링_원암_프레스_half_kneeling_one_arm_press.png,exercise_images/local_downloads/half_kneeling_one_arm_press.png,126467,330,330,slug
box_jump,박스 점프,박스점프,assets/exercise_images/local_downloads/01_recent_21_exercises/09_δ░ò∞èñ_∞áÉφöä_box_jump.png,exercise_images/local_downloads/01_recent_21_exercises/09_박스_점프_box_jump.png,exercise_images/local_downloads/box_jump.png,137633,330,330,slug
jump_lunge,점프 런지,점프런지,assets/exercise_images/local_downloads/01_recent_21_exercises/10_∞áÉφöä_δƒ░∞ºÇ_jump_lunge.png,exercise_images/local_downloads/01_recent_21_exercises/10_점프_런지_jump_lunge.png,exercise_images/local_downloads/jump_lunge.png,130112,330,330,slug
copenhagen_plank,코펜하겐 플랭크,코펜하겐플랭크,assets/exercise_images/local_downloads/01_recent_21_exercises/11_∞╜öφÄ£φòÿΩ▓É_φöîδ₧¡φü¼_copenhagen_plank.png,exercise_images/local_downloads/01_recent_21_exercises/11_코펜하겐_플랭크_copenhagen_plank.png,exercise_images/local_downloads/copenhagen_plank.png,137280,330,330,slug
drop_jump,드롭 점프,드롭점프,assets/exercise_images/local_downloads/01_recent_21_exercises/12_δô£δí¡_∞áÉφöä_drop_jump.png,exercise_images/local_downloads/01_recent_21_exercises/12_드롭_점프_drop_jump.png,exercise_images/local_downloads/drop_jump.png,139212,330,330,slug
front_back_random_shuttle_pickup,앞뒤 랜덤 콕줍기,앞뒤랜덤콕줍기,assets/exercise_images/local_downloads/01_recent_21_exercises/13_∞ò₧δÆñ_δ₧£δìñ_∞╜ò∞ñìΩ╕░_front_back_random_shuttle_pickup.png,exercise_images/local_downloads/01_recent_21_exercises/13_앞뒤_랜덤_콕줍기_front_back_random_shuttle_pickup.png,exercise_images/local_downloads/front_back_random_shuttle_pickup.png,129118,330,330,slug
left_right_random_shuttle_pickup,좌우 랜덤 콕줍기,좌우랜덤콕줍기,assets/exercise_images/local_downloads/01_recent_21_exercises/14_∞óî∞Ü░_δ₧£δìñ_∞╜ò∞ñìΩ╕░_left_right_random_shuttle_pickup.png,exercise_images/local_downloads/01_recent_21_exercises/14_좌우_랜덤_콕줍기_left_right_random_shuttle_pickup.png,exercise_images/local_downloads/left_right_random_shuttle_pickup.png,109242,330,330,slug
turkish_get_up,터키시 겟업,터키시겟업,assets/exercise_images/local_downloads/01_recent_21_exercises/15_φä░φéñ∞ï£_Ω▓ƒ∞ùà_turkish_get_up.png,exercise_images/local_downloads/01_recent_21_exercises/15_터키시_겟업_turkish_get_up.png,exercise_images/local_downloads/turkish_get_up.png,130821,330,330,slug
goblet_squat,고블릿 스쿼트,고블릿스쿼트,assets/exercise_images/local_downloads/01_recent_21_exercises/16_Ω│áδ╕öδª┐_∞èñ∞┐╝φè╕_goblet_squat.png,exercise_images/local_downloads/01_recent_21_exercises/16_고블릿_스쿼트_goblet_squat.png,exercise_images/local_downloads/goblet_squat.png,139541,330,330,slug
wall_slide,월 슬라이드,월슬라이드,assets/exercise_images/local_downloads/01_recent_21_exercises/17_∞¢ö_∞è¼δ¥╝∞¥┤δô£_wall_slide.png,exercise_images/local_downloads/01_recent_21_exercises/17_월_슬라이드_wall_slide.png,exercise_images/local_downloads/wall_slide.png,144302,330,330,slug
scap_push_up,스캡 푸시업,스캡푸시업,assets/exercise_images/local_downloads/01_recent_21_exercises/18_∞èñ∞║í_φæ╕∞ï£∞ùà_scap_push_up.png,exercise_images/local_downloads/01_recent_21_exercises/18_스캡_푸시업_scap_push_up.png,exercise_images/local_downloads/scap_push_up.png,111964,330,330,slug
plank,플랭크,플랭크,assets/exercise_images/local_downloads/01_recent_21_exercises/19_φöîδ₧¡φü¼_plank.png,exercise_images/local_downloads/01_recent_21_exercises/19_플랭크_plank.png,exercise_images/local_downloads/plank.png,118617,330,330,slug
a_skip,A스킵,a,assets/exercise_images/local_downloads/01_recent_21_exercises/20_A∞èñφé╡_a_skip.png,exercise_images/local_downloads/01_recent_21_exercises/20_A스킵_a_skip.png,exercise_images/local_downloads/a_skip.png,139162,330,330,slug
b_skip,B스킵,b,assets/exercise_images/local_downloads/01_recent_21_exercises/21_B∞èñφé╡_b_skip.png,exercise_images/local_downloads/01_recent_21_exercises/21_B스킵_b_skip.png,exercise_images/local_downloads/b_skip.png,125795,330,330,slug
machine_chest_press,머신 체스트프레스,머신체스트프레스,assets/exercise_images/local_downloads/02_previous_32_exercises/01_δ¿╕∞ïá_∞▓┤∞èñφè╕_φöäδáê∞èñ_machine_chest_press.png,exercise_images/local_downloads/02_previous_32_exercises/01_머신_체스트_프레스_machine_chest_press.png,exercise_images/local_downloads/machine_chest_press.png,146268,330,330,slug
one_leg_leg_press,원레그 레그 프레스,원레그레그프레스,assets/exercise_images/local_downloads/02_previous_32_exercises/02_∞¢ÉδáêΩ╖╕_δáêΩ╖╕_φöäδáê∞èñ_one_leg_leg_press.png,exercise_images/local_downloads/02_previous_32_exercises/02_원레그_레그_프레스_one_leg_leg_press.png,exercise_images/local_downloads/one_leg_leg_press.png,130891,330,330,slug
chest_supported_row,체스트 서포티드 로우,체스트서포티드로우,assets/exercise_images/local_downloads/02_previous_32_exercises/03_∞▓┤∞èñφè╕_∞ä£φÅ¼φï░δô£_δí£∞Ü░_chest_supported_row.png,exercise_images/local_downloads/02_previous_32_exercises/03_체스트_서포티드_로우_chest_supported_row.png,exercise_images/local_downloads/chest_supported_row.png,129107,330,330,slug
scap_pull_up,스캡 풀업,스캡풀업,assets/exercise_images/local_downloads/02_previous_32_exercises/04_∞èñ∞║í_φÆÇ∞ùà_scap_pull_up.png,exercise_images/local_downloads/02_previous_32_exercises/04_스캡_풀업_scap_pull_up.png,exercise_images/local_downloads/scap_pull_up.png,124705,330,330,slug
dumbbell_wrist_extension,덤벨 리스트 익스텐션,덤벨리스트익스텐션,assets/exercise_images/local_downloads/02_previous_32_exercises/05_δìñδ▓¿_δª¼∞èñφè╕_∞¥╡∞èñφàÉ∞àÿ_dumbbell_wrist_extension.png,exercise_images/local_downloads/02_previous_32_exercises/05_덤벨_리스트_익스텐션_dumbbell_wrist_extension.png,exercise_images/local_downloads/dumbbell_wrist_extension.png,124473,330,330,slug
band_external_rotation_stretch,밴드 외회전,밴드외회전,assets/exercise_images/local_downloads/02_previous_32_exercises/06_δ░┤δô£_∞Ö╕φÜî∞áä_∞èñφè╕δáê∞╣¡_band_external_rotation_stretch.png,exercise_images/local_downloads/02_previous_32_exercises/06_밴드_외회전_스트레칭_band_external_rotation_stretch.png,exercise_images/local_downloads/band_external_rotation_stretch.png,133119,330,330,slug
one_leg_hack_squat,원레그 핵 스쿼트,원레그핵스쿼트,assets/exercise_images/local_downloads/02_previous_32_exercises/07_∞¢ÉδáêΩ╖╕_φò╡∞èñ∞┐╝φè╕_one_leg_hack_squat.png,exercise_images/local_downloads/02_previous_32_exercises/07_원레그_핵스쿼트_one_leg_hack_squat.png,exercise_images/local_downloads/one_leg_hack_squat.png,140116,330,330,slug
single_leg_calf_raise,싱글 레그 카프 레이즈,싱글레그카프레이즈,assets/exercise_images/local_downloads/02_previous_32_exercises/08_∞ï▒Ω╕Ç_δáêΩ╖╕_∞╣┤φöä_δáê∞¥┤∞ªê_single_leg_calf_raise.png,exercise_images/local_downloads/02_previous_32_exercises/08_싱글_레그_카프_레이즈_single_leg_calf_raise.png,exercise_images/local_downloads/single_leg_calf_raise.png,135484,330,330,slug
one_arm_cable_fly,원암 케이블 플라이,원암케이블플라이,assets/exercise_images/local_downloads/02_previous_32_exercises/09_∞¢É∞òö_∞╝Ç∞¥┤δ╕ö_φöîδ¥╝∞¥┤_one_arm_cable_fly.png,exercise_images/local_downloads/02_previous_32_exercises/09_원암_케이블_플라이_one_arm_cable_fly.png,exercise_images/local_downloads/one_arm_cable_fly.png,125228,330,330,slug
diamond_push_up,다이아몬드 푸시업,다이아몬드푸시업,assets/exercise_images/local_downloads/02_previous_32_exercises/10_δïñ∞¥┤∞òäδ¬¼δô£_φæ╕∞ï£∞ùà_diamond_push_up.png,exercise_images/local_downloads/02_previous_32_exercises/10_다이아몬드_푸시업_diamond_push_up.png,exercise_images/local_downloads/diamond_push_up.png,109280,330,330,slug
archer_push_up,아처 푸시업,아처푸시업,assets/exercise_images/local_downloads/02_previous_32_exercises/11_∞òä∞▓ÿ_φæ╕∞ï£∞ùà_archer_push_up.png,exercise_images/local_downloads/02_previous_32_exercises/11_아처_푸시업_archer_push_up.png,exercise_images/local_downloads/archer_push_up.png,101589,330,330,slug
pike_push_up,파이크 푸시업,파이크푸시업,assets/exercise_images/local_downloads/02_previous_32_exercises/12_φîî∞¥┤φü¼_φæ╕∞ï£∞ùà_pike_push_up.png,exercise_images/local_downloads/02_previous_32_exercises/12_파이크_푸시업_pike_push_up.png,exercise_images/local_downloads/pike_push_up.png,117803,330,330,slug
handstand_push_up,핸드스탠드 푸시업,핸드스탠드푸시업,assets/exercise_images/local_downloads/02_previous_32_exercises/13_φò╕δô£∞èñφâáδô£_φæ╕∞ï£∞ùà_handstand_push_up.png,exercise_images/local_downloads/02_previous_32_exercises/13_핸드스탠드_푸시업_handstand_push_up.png,exercise_images/local_downloads/handstand_push_up.png,139725,330,330,slug
one_arm_cable_shoulder_press,원암 케이블 숄더프레스,원암케이블숄더프레스,assets/exercise_images/local_downloads/02_previous_32_exercises/14_∞¢É∞òö_∞╝Ç∞¥┤δ╕ö_∞êäδìöφöäδáê∞èñ_one_arm_cable_shoulder_press.png,exercise_images/local_downloads/02_previous_32_exercises/14_원암_케이블_숄더프레스_one_arm_cable_shoulder_press.png,exercise_images/local_downloads/one_arm_cable_shoulder_press.png,137345,330,330,slug
cable_lateral_raise,케이블 래터럴 레이즈,케이블래터럴레이즈,assets/exercise_images/local_downloads/02_previous_32_exercises/15_∞╝Ç∞¥┤δ╕ö_δ₧ÿφä░δƒ┤_δáê∞¥┤∞ªê_cable_lateral_raise.png,exercise_images/local_downloads/02_previous_32_exercises/15_케이블_래터럴_레이즈_cable_lateral_raise.png,exercise_images/local_downloads/cable_lateral_raise.png,133091,330,330,slug
one_arm_cable_lateral_raise,원암 케이블 래터럴 레이즈,원암케이블래터럴레이즈,assets/exercise_images/local_downloads/02_previous_32_exercises/16_∞¢É∞òö_∞╝Ç∞¥┤δ╕ö_δ₧ÿφä░δƒ┤_δáê∞¥┤∞ªê_one_arm_cable_lateral_raise.png,exercise_images/local_downloads/02_previous_32_exercises/16_원암_케이블_래터럴_레이즈_one_arm_cable_lateral_raise.png,exercise_images/local_downloads/one_arm_cable_lateral_raise.png,138160,330,330,slug
one_arm_lat_pulldown,원암 랫풀다운,원암랫풀다운,assets/exercise_images/local_downloads/02_previous_32_exercises/17_∞¢É∞òö_δ₧½φÆÇδïñ∞Ü┤_one_arm_lat_pulldown.png,exercise_images/local_downloads/02_previous_32_exercises/17_원암_랫풀다운_one_arm_lat_pulldown.png,exercise_images/local_downloads/one_arm_lat_pulldown.png,136129,330,330,slug
straight_arm_pulldown,스트레이트암 풀다운,스트레이트암풀다운,assets/exercise_images/local_downloads/02_previous_32_exercises/18_∞èñφè╕δáê∞¥┤φè╕_∞òö_φÆÇδïñ∞Ü┤_straight_arm_pulldown.png,exercise_images/local_downloads/02_previous_32_exercises/18_스트레이트_암_풀다운_straight_arm_pulldown.png,exercise_images/local_downloads/straight_arm_pulldown.png,138910,330,330,slug
one_arm_straight_arm_pulldown,원암 스트레이트암 풀다운,원암스트레이트암풀다운,assets/exercise_images/local_downloads/02_previous_32_exercises/19_∞¢É∞òö_∞èñφè╕δáê∞¥┤φè╕_∞òö_φÆÇδïñ∞Ü┤_one_arm_straight_arm_pulldown.png,exercise_images/local_downloads/02_previous_32_exercises/19_원암_스트레이트_암_풀다운_one_arm_straight_arm_pulldown.png,exercise_images/local_downloads/one_arm_straight_arm_pulldown.png,137450,330,330,slug
inverted_row,인버티드 로우,인버티드로우,assets/exercise_images/local_downloads/02_previous_32_exercises/20_∞¥╕δ▓äφï░δô£_δí£∞Ü░_inverted_row.png,exercise_images/local_downloads/02_previous_32_exercises/20_인버티드_로우_inverted_row.png,exercise_images/local_downloads/inverted_row.png,118291,330,330,slug
ring_row,링 로우,링로우,assets/exercise_images/local_downloads/02_previous_32_exercises/21_δºü_δí£∞Ü░_ring_row.png,exercise_images/local_downloads/02_previous_32_exercises/21_링_로우_ring_row.png,exercise_images/local_downloads/ring_row.png,131028,330,330,slug
negative_pull_up,네거티브 풀업,네거티브풀업,assets/exercise_images/local_downloads/02_previous_32_exercises/22_δäñΩ▒░φï░δ╕î_φÆÇ∞ùà_negative_pull_up.png,exercise_images/local_downloads/02_previous_32_exercises/22_네거티브_풀업_negative_pull_up.png,exercise_images/local_downloads/negative_pull_up.png,114493,330,330,slug
one_arm_cable_curl,원암 케이블 컬,원암케이블컬,assets/exercise_images/local_downloads/02_previous_32_exercises/23_∞¢É∞òö_∞╝Ç∞¥┤δ╕ö_∞╗¼_one_arm_cable_curl.png,exercise_images/local_downloads/02_previous_32_exercises/23_원암_케이블_컬_one_arm_cable_curl.png,exercise_images/local_downloads/one_arm_cable_curl.png,138968,330,330,slug
incline_dumbbell_curl,인클라인 덤벨 컬,인클라인덤벨컬,assets/exercise_images/local_downloads/02_previous_32_exercises/24_∞¥╕φü┤δ¥╝∞¥╕_δìñδ▓¿_∞╗¼_incline_dumbbell_curl.png,exercise_images/local_downloads/02_previous_32_exercises/24_인클라인_덤벨_컬_incline_dumbbell_curl.png,exercise_images/local_downloads/incline_dumbbell_curl.png,136791,330,330,slug
ez_bar_curl,EZ바 컬,ez,assets/exercise_images/local_downloads/02_previous_32_exercises/25_EZδ░ö_∞╗¼_ez_bar_curl.png,exercise_images/local_downloads/02_previous_32_exercises/25_EZ바_컬_ez_bar_curl.png,exercise_images/local_downloads/ez_bar_curl.png,138633,330,330,slug
smith_machine_squat,스미스 머신 스쿼트,스미스머신스쿼트,assets/exercise_images/local_downloads/02_previous_32_exercises/26_∞èñδ»╕∞èñ_δ¿╕∞ïá_∞èñ∞┐╝φè╕_smith_machine_squat.png,exercise_images/local_downloads/02_previous_32_exercises/26_스미스_머신_스쿼트_smith_machine_squat.png,exercise_images/local_downloads/smith_machine_squat.png,137465,330,330,slug
smith_machine_lunge,스미스 머신 런지,스미스머신런지,assets/exercise_images/local_downloads/02_previous_32_exercises/27_∞èñδ»╕∞èñ_δ¿╕∞ïá_δƒ░∞ºÇ_smith_machine_lunge.png,exercise_images/local_downloads/02_previous_32_exercises/27_스미스_머신_런지_smith_machine_lunge.png,exercise_images/local_downloads/smith_machine_lunge.png,138560,330,330,slug
rdl_one_arm_dumbbell_rdl,원암 덤벨 RDL,rdl,assets/exercise_images/local_downloads/02_previous_32_exercises/28_∞¢É∞òö_δìñδ▓¿_RDL_one_arm_dumbbell_rdl.png,exercise_images/local_downloads/02_previous_32_exercises/28_원암_덤벨_RDL_one_arm_dumbbell_rdl.png,exercise_images/local_downloads/rdl_one_arm_dumbbell_rdl.png,122340,330,330,slug
rdl_kickstand_rdl,원암 덤벨 RDL,rdl,assets/exercise_images/local_downloads/02_previous_32_exercises/29_φéÑ∞èñφâá∞èñ_RDL_kickstand_rdl.png,exercise_images/local_downloads/02_previous_32_exercises/29_킥스탠스_RDL_kickstand_rdl.png,exercise_images/local_downloads/rdl_kickstand_rdl.png,119589,330,330,slug
single_leg_rdl,원암 덤벨 RDL,rdl,assets/exercise_images/local_downloads/exercise_bundle_recreated/08_single_leg_rdl.png,exercise_images/local_downloads/exercise_bundle_recreated/08_single_leg_rdl.png,exercise_images/local_downloads/single_leg_rdl.png,116305,330,330,exact
rdl_b_stance_rdl,B-스탠스 RDL,b rdl,assets/exercise_images/local_downloads/02_previous_32_exercises/30_B∞èñφâá∞èñ_RDL_b_stance_rdl.png,exercise_images/local_downloads/02_previous_32_exercises/30_B스탠스_RDL_b_stance_rdl.png,exercise_images/local_downloads/rdl_b_stance_rdl.png,118183,330,330,slug
standing_leg_curl,스탠딩 레그 컬,스탠딩레그컬,assets/exercise_images/local_downloads/02_previous_32_exercises/31_∞èñφâáδö⌐_δáêΩ╖╕∞╗¼_standing_leg_curl.png,exercise_images/local_downloads/02_previous_32_exercises/31_스탠딩_레그컬_standing_leg_curl.png,exercise_images/local_downloads/standing_leg_curl.png,147190,330,330,slug
bodyweight_squat,맨몸 스쿼트,맨몸스쿼트,assets/exercise_images/local_downloads/02_previous_32_exercises/32_δº¿δ¬╕_∞èñ∞┐╝φè╕_bodyweight_squat.png,exercise_images/local_downloads/02_previous_32_exercises/32_맨몸_스쿼트_bodyweight_squat.png,exercise_images/local_downloads/bodyweight_squat.png,129454,330,330,slug
chest_supported_one_arm_dumbbell_row,체스트 서포티드 원암 덤벨 로우,체스트서포티드원암덤벨로우,assets/exercise_images/local_downloads/exercise_bundle_recreated/01_chest_supported_one_arm_dumbbell_row.png,exercise_images/local_downloads/exercise_bundle_recreated/01_chest_supported_one_arm_dumbbell_row.png,exercise_images/local_downloads/chest_supported_one_arm_dumbbell_row.png,135373,330,330,exact
half_kneeling_one_arm_cable_high_row,원암 케이블 하이 로우,원암케이블하이로우,assets/exercise_images/local_downloads/exercise_bundle_recreated/02_half_kneeling_one_arm_cable_high_row.png,exercise_images/local_downloads/exercise_bundle_recreated/02_half_kneeling_one_arm_cable_high_row.png,exercise_images/local_downloads/half_kneeling_one_arm_cable_high_row.png,144964,330,330,exact
reverse_curl,리버스 컬,리버스컬,assets/exercise_images/local_downloads/exercise_bundle_recreated/03_reverse_curl.png,exercise_images/local_downloads/exercise_bundle_recreated/03_reverse_curl.png,exercise_images/local_downloads/reverse_curl.png,137397,330,330,exact
dumbbell_pronation_supination,덤벨 프로네이션/수피네이션,덤벨프로네이션수피네이션,assets/exercise_images/local_downloads/exercise_bundle_recreated/04_dumbbell_pronation_supination.png,exercise_images/local_downloads/exercise_bundle_recreated/04_dumbbell_pronation_supination.png,exercise_images/local_downloads/dumbbell_pronation_supination.png,111538,330,330,exact
dumbbell_pronation_supination_arrow,덤벨 프로네이션/수피네이션,덤벨프로네이션수피네이션,assets/exercise_images/local_downloads/exercise_bundle_recreated/16_dumbbell_pronation_supination_arrow.png,exercise_images/local_downloads/exercise_bundle_recreated/16_dumbbell_pronation_supination_arrow.png,exercise_images/local_downloads/dumbbell_pronation_supination_arrow.png,127208,330,330,exact
farmers_carry,파머스 캐리,파머스캐리,assets/exercise_images/local_downloads/exercise_bundle_recreated/05_farmers_carry.png,exercise_images/local_downloads/exercise_bundle_recreated/05_farmers_carry.png,exercise_images/local_downloads/farmers_carry.png,137407,330,330,exact
split_step_reaction,스플릿 스텝 리액션,스플릿스텝리액션,assets/exercise_images/local_downloads/exercise_bundle_recreated/06_split_step_reaction.png,exercise_images/local_downloads/exercise_bundle_recreated/06_split_step_reaction.png,exercise_images/local_downloads/split_step_reaction.png,128077,330,330,exact
standing_one_arm_cable_row_chest_height,케이블 원암 로우,케이블원암로우,assets/exercise_images/local_downloads/exercise_bundle_recreated/07_standing_one_arm_cable_row_chest_height.png,exercise_images/local_downloads/exercise_bundle_recreated/07_standing_one_arm_cable_row_chest_height.png,exercise_images/local_downloads/standing_one_arm_cable_row_chest_height.png,134231,330,330,exact
lateral_bound,래터럴 바운드,래터럴바운드,assets/exercise_images/local_downloads/exercise_bundle_recreated/09_lateral_bound.png,exercise_images/local_downloads/exercise_bundle_recreated/09_lateral_bound.png,exercise_images/local_downloads/lateral_bound.png,122811,330,330,exact
side_step_stop,사이드 스텝 후 정지,사이드스텝후정지,assets/exercise_images/local_downloads/exercise_bundle_recreated/10_side_step_stop.png,exercise_images/local_downloads/exercise_bundle_recreated/10_side_step_stop.png,exercise_images/local_downloads/side_step_stop.png,128701,330,330,exact
dead_bug,데드버그,데드버그,assets/exercise_images/local_downloads/exercise_bundle_recreated/11_dead_bug.png,exercise_images/local_downloads/exercise_bundle_recreated/11_dead_bug.png,exercise_images/local_downloads/dead_bug.png,105009,330,330,exact
corner_random_beep_footwork,랜덤 비프 풋워크,랜덤비프풋워크,assets/exercise_images/local_downloads/exercise_bundle_recreated/12_6corner_random_beep_footwork.png,exercise_images/local_downloads/exercise_bundle_recreated/12_6corner_random_beep_footwork.png,exercise_images/local_downloads/corner_random_beep_footwork.png,107287,330,330,exact
side_plank,사이드 플랭크,사이드플랭크,assets/exercise_images/local_downloads/exercise_bundle_recreated/13_side_plank.png,exercise_images/local_downloads/exercise_bundle_recreated/13_side_plank.png,exercise_images/local_downloads/side_plank.png,121584,330,330,exact
viper_twist,바이퍼 트위스트,바이퍼트위스트,assets/exercise_images/local_downloads/exercise_bundle_recreated/14_viper_twist.png,exercise_images/local_downloads/exercise_bundle_recreated/14_viper_twist.png,exercise_images/local_downloads/viper_twist.png,122659,330,330,exact
face_pull,페이스풀,페이스풀,assets/exercise_images/local_downloads/exercise_bundle_recreated/15_face_pull.png,exercise_images/local_downloads/exercise_bundle_recreated/15_face_pull.png,exercise_images/local_downloads/face_pull.png,138584,330,330,exact
half_kneeling_chop,하프 닐링 초프,하프닐링초프,assets/exercise_images/local_downloads/exercise_bundle_recreated/17_half_kneeling_chop.png,exercise_images/local_downloads/exercise_bundle_recreated/17_half_kneeling_chop.png,exercise_images/local_downloads/half_kneeling_chop.png,138047,330,330,exact
dumbbell_wrist_curl,덤벨 리스트 컬,덤벨리스트컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/01_dumbbell_wrist_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/01_dumbbell_wrist_curl.png,exercise_images/local_downloads/dumbbell_wrist_curl.png,129999,330,330,exact
leaning_lateral_raise,리닝 래터럴 레이즈,리닝래터럴레이즈,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/02_leaning_lateral_raise.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/02_leaning_lateral_raise.png,exercise_images/local_downloads/leaning_lateral_raise.png,130457,330,330,exact
rear_delt_cable_fly,리어델트 케이블 플라이,리어델트케이블플라이,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/03_rear_delt_cable_fly.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/03_rear_delt_cable_fly.png,exercise_images/local_downloads/rear_delt_cable_fly.png,139265,330,330,exact
one_arm_rear_delt_cable_fly,원암 리어델트 케이블 플라이,원암리어델트케이블플라이,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/04_one_arm_rear_delt_cable_fly.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/04_one_arm_rear_delt_cable_fly.png,exercise_images/local_downloads/one_arm_rear_delt_cable_fly.png,127442,330,330,exact
crossbody_hammer_curl,크로스바디 해머 컬,크로스바디해머컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/05_crossbody_hammer_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/05_crossbody_hammer_curl.png,exercise_images/local_downloads/crossbody_hammer_curl.png,132491,330,330,exact
rope_hammer_curl,로프 해머 컬,로프해머컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/06_rope_hammer_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/06_rope_hammer_curl.png,exercise_images/local_downloads/rope_hammer_curl.png,140711,330,330,exact
one_arm_cable_triceps_pushdown,원암 케이블 트라이셉스 푸시다운,원암케이블트라이셉스푸시다운,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/07_one_arm_cable_triceps_pushdown.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/07_one_arm_cable_triceps_pushdown.png,exercise_images/local_downloads/one_arm_cable_triceps_pushdown.png,131602,330,330,exact
reverse_wrist_curl,리버스 리스트 컬,리버스리스트컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/08_reverse_wrist_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/08_reverse_wrist_curl.png,exercise_images/local_downloads/reverse_wrist_curl.png,136400,330,330,exact
cable_pull_through,케이블 풀스루,케이블풀스루,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/09_cable_pull_through.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/09_cable_pull_through.png,exercise_images/local_downloads/cable_pull_through.png,130144,330,330,exact
cable_kickback,케이블 킥백,케이블킥백,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/10_cable_kickback.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/10_cable_kickback.png,exercise_images/local_downloads/cable_kickback.png,119875,330,330,exact
captains_chair_leg_raise,캡틴체어 레그 레이즈,캡틴체어레그레이즈,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/11_captains_chair_leg_raise.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/11_captains_chair_leg_raise.png,exercise_images/local_downloads/captains_chair_leg_raise.png,130923,330,330,exact
v_up,V업,v,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/12_v_up.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/12_v_up.png,exercise_images/local_downloads/v_up.png,101252,330,330,exact
